Name,ID,Ligand,Action,Value,Parameter,Uniprot,Class
SST2receptor,2048,"L-363,377",Fullagonist,9.3,pKi,P30874,agonists
SST2receptor,2020,"SRIF-28{Sp:Human,Mouse,Rat}",Fullagonist,8.4–10.2,pKi,P30874,agonists
SST2receptor,2055,octreotide,Fullagonist,8.7–9.9,pKi,P30874,agonists
SST2receptor,2031,lanreotide,Fullagonist,8.7–9.6,pKi,P30874,agonists
SST2receptor,2008,CST-17{Sp:Human},Fullagonist,8.8–9.3,pKi,P30874,agonists
SST2receptor,2040,BIM23068,Fullagonist,8.8,pKi,P30874,agonists
SST2receptor,2007,"cortistatin-14{Sp:Mouse,Rat}",Fullagonist,8.4–9.0,pKi,P30874,agonists
SST2receptor,2036,BIM23056,Fullagonist,6.2–6.7,pKi,P30874,agonists
SST2receptor,2018,pasireotide,Agonist,7.8–9.1,pEC50,P30874,agonists
SST2receptor,5632,"[Ga-DOTA,Tyr3,Thr8]octreotide",Fullagonist,9.7,pIC50,P30874,agonists
SST2receptor,5630,"[125I][Tyr3,Thr8]octreotide",Fullagonist,9.3,pIC50,P30874,agonists
SST2receptor,2062,[125I]Tyr3SMS201-995,Fullagonist,8.9,pIC50,P30874,agonists
SST2receptor,2063,[111In]DOTA-BOC-ATE,Fullagonist,8.8,pIC50,P30874,agonists
SST2receptor,2064,[111In]DOTA-NOC-ATE,Fullagonist,8.7,pIC50,P30874,agonists
SST2receptor,2045,[111In]DOTA-NOC,Fullagonist,8.5,pIC50,P30874,agonists
SST2receptor,2057,"[111In,90Y]DOTA-NOC",Fullagonist,8.4,pIC50,P30874,agonists
SST2receptor,2059,"[111In,90Y]DOTA-TOC",Fullagonist,7.9,pIC50,P30874,agonists
SST2receptor,8487,veldoreotide,Agonist,-,-,P30874,agonists
SST2receptor,2028,[D-Tyr8]CYN154806,Antagonist,8.1–8.9,pKd,P30874,antagonists
SST2receptor,5644,BASSantagonist,Antagonist,9.5,pKi,P30874,antagonists
SST2receptor,2027,BIM23627,Antagonist,8.2,pIC50,P30874,antagonists
SST2receptor,2026,BIM23454,Antagonist,7.5,pIC50,P30874,antagonists
SST2receptor,10113,DOTA-JR11,Antagonist,-,-,P30874,antagonists
SST3receptor,2024,[125I]Tyr10-CST14,Fullagonist,10.1,pKd,P32745,agonists
SST3receptor,2023,[125I]LTT-SRIF-28,Fullagonist,9.4–10.3,pKd,P32745,agonists
SST3receptor,2075,[125I]Tyr7-Sst3-ODN-8,Fullagonist,9.6,pKd,P32745,agonists
SST3receptor,2007,"cortistatin-14{Sp:Mouse,Rat}",Fullagonist,9.1–9.9,pKi,P32745,agonists
SST3receptor,2019,"SRIF-14{Sp:Human,Mouse,Rat}",Fullagonist,8.7–10.0,pKi,P32745,agonists
SST3receptor,2008,CST-17{Sp:Human},Fullagonist,8.7–9.9,pKi,P32745,agonists
SST3receptor,2070,"BN-81,644",Fullagonist,9.2,pKi,P32745,agonists
SST3receptor,2020,"SRIF-28{Sp:Human,Mouse,Rat}",Fullagonist,9.1,pKi,P32745,agonists
SST3receptor,2020,"SRIF-28{Sp:Human,Mouse,Rat}",Fullagonist,8.1–9.9,pKi,P32745,agonists
SST3receptor,2019,"SRIF-14{Sp:Human,Mouse,Rat}",Fullagonist,8.9,pKi,P32745,agonists
SST3receptor,2055,octreotide,Fullagonist,7.4–8.6,pKi,P32745,agonists
SST3receptor,2031,lanreotide,Fullagonist,7.2–8.0,pKi,P32745,agonists
SST3receptor,2073,"L-796,778",Fullagonist,7.6,pKi,P32745,agonists
SST3receptor,2034,BIM23030,Fullagonist,7.2–7.8,pKi,P32745,agonists
SST3receptor,2018,pasireotide,Fullagonist,8.8,pIC50,P32745,agonists
SST3receptor,2063,[111In]DOTA-BOC-ATE,Fullagonist,8.3,pIC50,P32745,agonists
SST3receptor,2045,[111In]DOTA-NOC,Fullagonist,8.1,pIC50,P32745,agonists
SST3receptor,2064,[111In]DOTA-NOC-ATE,Fullagonist,7.9,pIC50,P32745,agonists
SST3receptor,2057,"[111In,90Y]DOTA-NOC",Fullagonist,7.6,pIC50,P32745,agonists
SST3receptor,2058,"[111In,90Y]DOTA-OC",Fullagonist,7.6,pIC50,P32745,agonists
SST3receptor,2056,"[111In,90Y]DOTA-LAN",Fullagonist,6.5,pIC50,P32745,agonists
SST3receptor,2059,"[111In,90Y]DOTA-TOC",Fullagonist,6.4,pIC50,P32745,agonists
SST3receptor,2076,ACQ090,Antagonist,7.9,pKi,P32745,antagonists
SST3receptor,10114,MK-4256,Antagonist,9.2,pIC50,P32745,antagonists
SST3receptor,2077,sst3-ODN-8,Antagonist,8.2,pIC50,P32745,antagonists
SST4receptor,2024,[125I]Tyr10-CST14,Fullagonist,9.4,pKd,P31391,agonists
SST4receptor,2060,[125I]Tyr11-SRIF-14,Fullagonist,9.0,pKd,P31391,agonists
SST4receptor,2023,[125I]LTT-SRIF-28,Fullagonist,8.4,pKd,P31391,agonists
SST4receptor,2082,"L-803,087",Fullagonist,9.2,pKi,P31391,agonists
SST4receptor,2008,CST-17{Sp:Human},Fullagonist,8.5–9.6,pKi,P31391,agonists
SST4receptor,10115,J-2156,Agonist,8.9,pKi,P31391,agonists
SST4receptor,2019,"SRIF-14{Sp:Human,Mouse,Rat}",Fullagonist,8.4–9.3,pKi,P31391,agonists
SST4receptor,2007,"cortistatin-14{Sp:Mouse,Rat}",Fullagonist,8.6–8.8,pKi,P31391,agonists
SST4receptor,2020,"SRIF-28{Sp:Human,Mouse,Rat}",Fullagonist,8.1–9.2,pKi,P31391,agonists
SST4receptor,3513,NNC269100,Fullagonist,8.2,pKi,P31391,agonists
SST4receptor,2023,[125I]LTT-SRIF-28,Fullagonist,9.6,pIC50,P31391,agonists
SST4receptor,2081,"H-c[DCys-Phe-LAgl(NβMe,benzoyl)-DTrp-Lys-Thr-Phe-Cys]-OH",Fullagonist,8.5,pIC50,P31391,agonists
SST4receptor,2019,"SRIF-14{Sp:Human,Mouse,Rat}",Fullagonist,8.2,pIC50,P31391,agonists
SST4receptor,8487,veldoreotide,Agonist,8.1,pIC50,P31391,agonists
SST4receptor,2029,[L-Tyr8]CYN154806,Antagonist,6.2–6.5,pKi,P31391,antagonists
SST4receptor,2066,PRL-2915,Antagonist,6.0,pKi,P31391,antagonists
SST4receptor,2026,BIM23454,Antagonist,6.5,pIC50,P31391,antagonists
SST5receptor,2023,[125I]LTT-SRIF-28,Fullagonist,11.0,pKd,P35346,agonists
SST5receptor,2024,[125I]Tyr10-CST14,Fullagonist,10.3,pKd,P35346,agonists
SST5receptor,2024,[125I]Tyr10-CST14,Fullagonist,10.2,pKd,P35346,agonists
SST5receptor,2060,[125I]Tyr11-SRIF-14,Fullagonist,10.0,pKd,P35346,agonists
SST5receptor,2060,[125I]Tyr11-SRIF-14,Fullagonist,10.0,pKd,P35346,agonists
SST5receptor,2023,[125I]LTT-SRIF-28,Fullagonist,9.2–10.5,pKd,P35346,agonists
SST5receptor,2020,"SRIF-28{Sp:Human,Mouse,Rat}",Fullagonist,9.2–10.3,pKi,P35346,agonists
SST5receptor,2016,"L-817,818",Fullagonist,9.4,pKi,P35346,agonists
SST5receptor,2008,CST-17{Sp:Human},Fullagonist,8.5–10.2,pKi,P35346,agonists
SST5receptor,2019,"SRIF-14{Sp:Human,Mouse,Rat}",Fullagonist,8.4–9.9,pKi,P35346,agonists
SST5receptor,2007,"cortistatin-14{Sp:Mouse,Rat}",Fullagonist,8.4–9.7,pKi,P35346,agonists
SST5receptor,2083,BIM23268,Fullagonist,8.7,pKi,P35346,agonists
SST5receptor,2031,lanreotide,Fullagonist,7.4–9.3,pKi,P35346,agonists
SST5receptor,2055,octreotide,Fullagonist,7.2–9.5,pKi,P35346,agonists
SST5receptor,2014,"L-362,855",Fullagonist,7.2–9.2,pKi,P35346,agonists
SST5receptor,2036,BIM23056,Fullagonist,6.7–8.3,pKi,P35346,agonists
SST5receptor,2018,pasireotide,Fullagonist,9.8,pIC50,P35346,agonists
SST5receptor,2063,[111In]DOTA-BOC-ATE,Fullagonist,8.4,pIC50,P35346,agonists
SST5receptor,2064,[111In]DOTA-NOC-ATE,Fullagonist,8.4,pIC50,P35346,agonists
SST5receptor,2057,"[111In,90Y]DOTA-NOC",Fullagonist,8.0,pIC50,P35346,agonists
SST5receptor,2059,"[111In,90Y]DOTA-TOC",Fullagonist,6.7,pIC50,P35346,agonists
SST5receptor,8487,veldoreotide,Agonist,-,-,P35346,agonists
SST5receptor,10116,S5A1,Antagonist,9.3,pKi,P35346,antagonists
SST5receptor,2036,BIM23056,Antagonist,7.4–8.3,pKi,P35346,antagonists
succinatereceptor,10296,compound31[PMID:29968758],Partialagonist,7.6,pEC50,Q9BXA5,agonists
succinatereceptor,9631,cis-epoxysuccinicacid,Fullagonist,5.6–5.8,pEC50,Q9BXA5,agonists
succinatereceptor,10294,compound130[PMID:29157600],Partialagonist,5.7,pEC50,Q9BXA5,agonists
succinatereceptor,9632,"cis-1,2-cyclopropanedicarboxylicacid",Fullagonist,4.3,pEC50,Q9BXA5,agonists
succinatereceptor,9634,(S)-chlorosuccinicacid,Fullagonist,4.1,pEC50,Q9BXA5,agonists
succinatereceptor,9630,maleicacid,Agonist,3.9–4.2,pEC50,Q9BXA5,agonists
succinatereceptor,3637,succinicacid,Fullagonist,3.1–4.7,pEC50,Q9BXA5,agonists
succinatereceptor,9633,methylmalonicacid,Fullagonist,3.5–3.8,pEC50,Q9BXA5,agonists
succinatereceptor,10519,NF-56-EJ40,Antagonist,7.5,pKd,Q9BXA5,antagonists
succinatereceptor,10519,NF-56-EJ40,Antagonist,7.8,pKi,Q9BXA5,antagonists
succinatereceptor,5514,compound5g[PMID:21571530],Antagonist,7.5,pIC50,Q9BXA5,antagonists
succinatereceptor,5514,compound5g[PMID:21571530],Antagonist,6.9,pIC50,Q9BXA5,antagonists
succinatereceptor,5515,compound7e[PMID:21571530],Antagonist,6.7,pIC50,Q9BXA5,antagonists
NK1receptor,3769,"[125I]BH-[Sar9,Met(O2)11]SP",Fullagonist,9.0,pKd,P25103,agonists
NK1receptor,3811,"[3H]BH-[Sar9,Met(O2)11]SP",Fullagonist,8.7,pKd,P25103,agonists
NK1receptor,3835,"[3H]SP(human,mouse,rat)",Fullagonist,8.6,pKd,P25103,agonists
NK1receptor,2087,hemokinin1{Sp:Mouse},Fullagonist,9.8–11.7,pKi,P25103,agonists
NK1receptor,2098,"substanceP{Sp:Human,Mouse,Rat}",Fullagonist,8.5–10.3,pKi,P25103,agonists
NK1receptor,2095,septide,Fullagonist,7.0–9.3,pKi,P25103,agonists
NK1receptor,2089,"neurokininA{Sp:Human,Mouse,Rat}",Fullagonist,6.2–9.3,pKi,P25103,agonists
NK1receptor,2090,"neurokininB{Sp:Human,Mouse,Rat,Pig}",Fullagonist,6.1–6.4,pKi,P25103,agonists
NK1receptor,3850,"[Sar9,Met(O2)11]SP",Fullagonist,9.7–9.9,pIC50,P25103,agonists
NK1receptor,2094,physalaemin,Fullagonist,9.1–9.2,pIC50,P25103,agonists
NK1receptor,2086,eledoisin,Fullagonist,8.6,pIC50,P25103,agonists
NK1receptor,3849,[Pro9]SP,Fullagonist,8.6,pIC50,P25103,agonists
NK1receptor,2093,phyllomedusin,Fullagonist,8.3–8.5,pIC50,P25103,agonists
NK1receptor,2099,substanceP-(4-11),Fullagonist,7.7–8.0,pIC50,P25103,agonists
NK1receptor,2092,neuropeptide-γ,Fullagonist,7.6–7.7,pIC50,P25103,agonists
NK1receptor,2101,substanceP-OMe,Fullagonist,7.4–7.5,pIC50,P25103,agonists
NK1receptor,2088,kassinin,Fullagonist,6.6–7.1,pIC50,P25103,agonists
NK1receptor,2091,"neuropeptideK{Sp:Human,Rat}",Fullagonist,6.4–6.5,pIC50,P25103,agonists
NK1receptor,2100,substanceP-(6-11),Fullagonist,6.3–6.5,pIC50,P25103,agonists
NK1receptor,3805,"[125I]SP(human,mouse,rat)",Fullagonist,-,-,P25103,agonists
NK1receptor,2097,Antagonist,pA2,"38,64","pA27.0–8.1[38,64]",P25103,antagonists
NK1receptor,2096,Antagonist,pA2,"38,64","pA27.0–7.1[38,64]",P25103,antagonists
NK1receptor,3471,Antagonist,pKd,40,pKd9.5(Kd 3x10-10M)[40],P25103,antagonists
NK1receptor,5752,Antagonist,pKi,41,pKi10.6[41],P25103,antagonists
NK1receptor,5746,Antagonist,pKi,140,pKi10.1(Ki 8x10-11M)[140],P25103,antagonists
NK1receptor,3490,Antagonist,pKi,54-55,pKi10.1(Ki 9x10-11M)[54-55],P25103,antagonists
NK1receptor,3510,Antagonist,pKi,46,pKi9.8–10.0(Ki 1.5x10-10–1x10-10M)[46],P25103,antagonists
NK1receptor,5751,Antagonist,pKi,135,pKi9.7(Ki 2x10-10M)[135],P25103,antagonists
NK1receptor,2102,Antagonist,pKi,"6,116","pKi9.3–9.7[6,116]",P25103,antagonists
NK1receptor,5758,Antagonist,pKi,"62,134","pKi9.4[62,134]",P25103,antagonists
NK1receptor,5757,Antagonist,pKi,"16,33","pKi9.4[16,33]",P25103,antagonists
NK1receptor,5754,Antagonist,pKi,82,pKi9.4(Ki 4.5x10-10M)[82],P25103,antagonists
NK1receptor,10462,Antagonist,pKi,61,pKi9.2(Ki 5.8x10-10M)[61],P25103,antagonists
NK1receptor,5749,Antagonist,pKi,34,pKi9.2(Ki 6.6x10-10M)[34],P25103,antagonists
NK1receptor,2114,Antagonist,pKi,65,pKi9.1(Ki 8x10-10M)[65],P25103,antagonists
NK1receptor,5742,Antagonist,pKi,61,pKi9.0(Ki 9.5x10-10M)[61],P25103,antagonists
NK1receptor,5759,Antagonist,pKi,61,pKi9.0(Ki 1x10-9M)[61],P25103,antagonists
NK1receptor,2106,Antagonist,pKi,6,pKi8.3–8.9[6],P25103,antagonists
NK1receptor,9278,Antagonist,pKi,4,pKi>7.0(Ki <1x10-7M)[4]Description:Measuringdisplacementof[125I]-substancePbindingtomembranesfromIM-9cells(humanBlymphocytes),P25103,antagonists
NK1receptor,2105,Antagonist,pKi,6,pKi6.5–6.6[6],P25103,antagonists
NK1receptor,2111,Antagonist,pKi,"6,116","pKi6.1–6.6[6,116]",P25103,antagonists
NK1receptor,2110,Antagonist,pKi,6,pKi6.0–6.6[6],P25103,antagonists
NK1receptor,2096,Antagonist,pEC50,64,pEC505.6Inhibitionofhistaminereleasefromperitonealmastcells[64],P25103,antagonists
NK1receptor,2097,Antagonist,pEC50,64,pEC505.5Inhibitionofhistaminereleasefromperitonealmastcells.[64],P25103,antagonists
NK1receptor,9280,Antagonist,pIC50,67,pIC5010.2(IC50 6x10-11M)[67]Description:Inhibitionofbindingof125I-SubstancePinvitro.,P25103,antagonists
NK1receptor,2109,Antagonist,pIC50,110,pIC509.9[110],P25103,antagonists
NK1receptor,3510,Antagonist,pIC50,62,pIC509.8(IC50 1.5x10-10M)[62],P25103,antagonists
NK1receptor,10349,Antagonist,pIC50,56,pIC509.7(IC50 1.9x10-10M)[56],P25103,antagonists
NK1receptor,9329,Antagonist,pIC50,89,pIC509.4(IC50 4.5x10-10M)[89]Description:Inhibitionof[125I]BH-SPbindinginhumanIM-9cells.,P25103,antagonists
NK1receptor,2107,Antagonist,pIC50,127,pIC508.9–9.0[127],P25103,antagonists
NK1receptor,7623,Antagonist,pIC50,54,pIC508.9(IC50 1.2x10-9M)[54],P25103,antagonists
NK1receptor,9461,Antagonist,pIC50,19,"pIC508.6(IC50 2.3x10-9M)[19]Description:Antagonismof[125]-substancePbinding,toNK1receptorsexpressedinCHOcells.",P25103,antagonists
NK1receptor,2104,Antagonist,pIC50,127,pIC508.2–8.4[127],P25103,antagonists
NK1receptor,2096,Antagonist,pIC50,38,pIC508.3(IC50 5.2x10-9M)Measuringinhibitionofcontractionoftherabbitirissphincter.[38],P25103,antagonists
NK1receptor,2097,Antagonist,pIC50,38,pIC508.2(IC50 6x10-9M)Measuringinhibitionofcontractionoftherabbitirissphincter.[38],P25103,antagonists
NK1receptor,2103,Antagonist,pIC50,84,pIC507.5–8.3[84],P25103,antagonists
NK1receptor,3522,Antagonist,pIC50,39,pIC507.7[39],P25103,antagonists
NK1receptor,9461,Antagonist,pIC50,19,pIC50~6.3(IC50 ~4.6x10-7M)[19],P25103,antagonists
NK1receptor,2096,Antagonist,pIC50,142,pIC505.7(IC50 2x10-6M)[142],P25103,antagonists
NK1receptor,2110,Antagonist,pIC50,11,pIC505.6[11],P25103,antagonists
NK1receptor,3473,Antagonist,-,24,[24],P25103,antagonists
NK2receptor,3795,"[125I]NKA(human,mouse,rat)",Fullagonist,9.3,pKd,P21452,agonists
NK2receptor,2112,[βAla8]neurokininA-(4-10),Fullagonist,6.0,pKd,P21452,agonists
NK2receptor,2089,"neurokininA{Sp:Human,Mouse,Rat}",Fullagonist,8.0–9.1,pKi,P21452,agonists
NK2receptor,2113,[Phe(Me)7]neurokininB,Fullagonist,6.9,pKi,P21452,agonists
NK2receptor,2098,"substanceP{Sp:Human,Mouse,Rat}",Fullagonist,5.9–6.9,pKi,P21452,agonists
NK2receptor,2090,"neurokininB{Sp:Human,Mouse,Rat,Pig}",Fullagonist,5.0–7.7,pKi,P21452,agonists
NK2receptor,2087,hemokinin1{Sp:Mouse},Fullagonist,6.3,pKi,P21452,agonists
NK2receptor,3667,"neuropeptideγ{Sp:Human,Mouse,Rat}",Agonist,9.5,pEC50,P21452,agonists
NK2receptor,2089,"neurokininA{Sp:Human,Mouse,Rat}",Agonist,8.9,pEC50,P21452,agonists
NK2receptor,2091,"neuropeptideK{Sp:Human,Rat}",Agonist,8.8,pEC50,P21452,agonists
NK2receptor,3881,GR64349,Fullagonist,8.4,pEC50,P21452,agonists
NK2receptor,3843,"[Lys5,Me-Leu9,Nle10]NKA-(4-10)",Fullagonist,8.8–9.4,pIC50,P21452,agonists
NK2receptor,3481,[3H]saredutant,Antagonist,9.7,pKd,P21452,antagonists
NK2receptor,3822,[3H]GR100679,Antagonist,9.2,pKd,P21452,antagonists
NK2receptor,2115,GR159897,Antagonist,7.8–9.5,pKd,P21452,antagonists
NK2receptor,2117,ibodutant,Antagonist,9.8–10.3,pKi,P21452,antagonists
NK2receptor,2121,YM44781,Antagonist,9.9,pKi,P21452,antagonists
NK2receptor,3882,GR94800,Antagonist,9.8,pKi,P21452,antagonists
NK2receptor,2111,saredutant,Antagonist,9.4–9.7,pKi,P21452,antagonists
NK2receptor,2106,SCH206272,Antagonist,9.4,pKi,P21452,antagonists
NK2receptor,2111,saredutant,Antagonist,9.2–9.4,pKi,P21452,antagonists
NK2receptor,3901,MEN10627,Antagonist,9.2,pKi,P21452,antagonists
NK2receptor,5769,SB414240,Antagonist,9.0,pKi,P21452,antagonists
NK2receptor,5778,ZM-274773,Antagonist,8.6,pKi,P21452,antagonists
NK2receptor,2120,YM44778,Antagonist,8.6,pKi,P21452,antagonists
NK2receptor,2123,nepadutant,Antagonist,8.5–8.7,pKi,P21452,antagonists
NK2receptor,2116,MEN10376,Antagonist,8.1,pKi,P21452,antagonists
NK2receptor,2110,osanetant,Antagonist,7.3–7.8,pKi,P21452,antagonists
NK2receptor,2132,talnetant,Antagonist,6.8–6.9,pKi,P21452,antagonists
NK2receptor,2122,YM49598,Antagonist,6.8,pKi,P21452,antagonists
NK2receptor,2118,R396,Antagonist,6.5,pKi,P21452,antagonists
NK2receptor,2114,FK-888,Antagonist,6.1,pKi,P21452,antagonists
NK2receptor,5771,ZM253270,Antagonist,5.1,pKi,P21452,antagonists
NK2receptor,5771,ZM253270,Antagonist,3.8,pKi,P21452,antagonists
NK2receptor,2111,saredutant,Antagonist,10.3,pIC50,P21452,antagonists
NK2receptor,3880,GR100679,Antagonist,-,-,P21452,antagonists
TRH1receptor,2141,[3H]MeTRH,Partialagonist,8.5,pKd,P34981,agonists
TRH1receptor,2137,MeTRH,Partialagonist,8.5,pKi,P34981,agonists
TRH1receptor,2139,"TRH{Sp:Human,Mouse,Rat}",Fullagonist,7.4,pKi,P34981,agonists
TRH1receptor,2143,taltirelin,Fullagonist,6.5,pKi,P34981,agonists
TRH1receptor,3342,midazolam,Antagonist,5.5,pKi,P34981,antagonists
TRH1receptor,3370,chlordiazepoxide,Antagonist,4.8,pKi,P34981,antagonists
TRH1receptor,3370,chlordiazepoxide,Antagonist,4.7,pKi,P34981,antagonists
TA1receptor,2148,[3H]tyramine,Fullagonist,7.7,pKd,Q96RJ0,agonists
TA1receptor,5862,RO5166017,Partialagonist,8.7,pKi,Q96RJ0,agonists
TA1receptor,5862,RO5166017,Fullagonist,8.6,pKi,Q96RJ0,agonists
TA1receptor,5862,RO5166017,Fullagonist,7.5,pKi,Q96RJ0,agonists
TA1receptor,2150,tyramine,Fullagonist,7.2,pKi,Q96RJ0,agonists
TA1receptor,2150,tyramine,Agonist,6.4,pKi,Q96RJ0,agonists
TA1receptor,5862,RO5166017,Partialagonist,8.5,pEC50,Q96RJ0,agonists
TA1receptor,5862,RO5166017,Fullagonist,7.9,pEC50,Q96RJ0,agonists
TA1receptor,2145,3-iodothyronamine,Fullagonist,7.5–7.9,pEC50,Q96RJ0,agonists
TA1receptor,2147,dexamfetamine,Fullagonist,6.7–8.7,pEC50,Q96RJ0,agonists
TA1receptor,5862,RO5166017,Fullagonist,7.3,pEC50,Q96RJ0,agonists
TA1receptor,2150,tyramine,Fullagonist,6.9–7.2,pEC50,Q96RJ0,agonists
TA1receptor,2144,β-phenylethylamine,Fullagonist,6.3–7.4,pEC50,Q96RJ0,agonists
TA1receptor,2145,3-iodothyronamine,Fullagonist,6.5–7.0,pEC50,Q96RJ0,agonists
TA1receptor,5510,2-phenyl-propylamine,Agonist,6.5–7.0,pEC50,Q96RJ0,agonists
TA1receptor,2150,tyramine,Fullagonist,6.2–7.1,pEC50,Q96RJ0,agonists
TA1receptor,2144,β-phenylethylamine,Fullagonist,6.2–7.0,pEC50,Q96RJ0,agonists
TA1receptor,2146,R(-)amphetamine,Partialagonist,6.5–6.7,pEC50,Q96RJ0,agonists
TA1receptor,2144,β-phenylethylamine,Fullagonist,6.4–6.6,pEC50,Q96RJ0,agonists
TA1receptor,2147,dexamfetamine,Fullagonist,6.0–6.9,pEC50,Q96RJ0,agonists
TA1receptor,2146,R(-)amphetamine,Fullagonist,6.2–6.6,pEC50,Q96RJ0,agonists
TA1receptor,2146,R(-)amphetamine,Fullagonist,5.3–7.2,pEC50,Q96RJ0,agonists
TA1receptor,2147,dexamfetamine,Fullagonist,6.1–6.4,pEC50,Q96RJ0,agonists
TA1receptor,2150,tyramine,Fullagonist,5.8–6.7,pEC50,Q96RJ0,agonists
TA1receptor,2149,octopamine,Fullagonist,5.9,pEC50,Q96RJ0,agonists
TA1receptor,2149,octopamine,Fullagonist,5.4–5.8,pEC50,Q96RJ0,agonists
TA1receptor,2149,octopamine,Fullagonist,4.8–5.8,pEC50,Q96RJ0,agonists
TA1receptor,10455,ractopamine,Agonist,4.8,pEC50,Q96RJ0,agonists
TA1receptor,10454,SEP-363856,Agonist,6.8,pIC50,Q96RJ0,agonists
TA1receptor,10722,RO5256390,Partialagonist,-,-,Q96RJ0,agonists
TA1receptor,5457,EPPTB,Inverseagonist,9.0,pKi,Q96RJ0,antagonists
TA1receptor,5457,EPPTB,Inverseagonist,6.0,pKi,Q96RJ0,antagonists
TA1receptor,5457,EPPTB,Inverseagonist,7.7,pIC50,Q96RJ0,antagonists
TA1receptor,5457,EPPTB,Inverseagonist,5.4,pIC50,Q96RJ0,antagonists
TA1receptor,5457,EPPTB,Inverseagonist,5.1,pIC50,Q96RJ0,antagonists
UTreceptor,2156,"urotensinII-relatedpeptide{Sp:Human,Mouse,Rat}",Fullagonist,9.6,pKd,Q9UKP6,agonists
UTreceptor,2158,[125I]U-II(human),Fullagonist,9.4–9.6,pKd,Q9UKP6,agonists
UTreceptor,2158,[125I]U-II(human),Fullagonist,9.2,pKd,Q9UKP6,agonists
UTreceptor,2158,[125I]U-II(human),Fullagonist,9.2,pKd,Q9UKP6,agonists
UTreceptor,2160,[Pen5]U-(4-11)(human),Fullagonist,9.7,pKi,Q9UKP6,agonists
UTreceptor,2152,U-II-(4-11)(human),Fullagonist,9.6,pKi,Q9UKP6,agonists
UTreceptor,2159,[Bz-Phe6]U-II(human),Fullagonist,9.1,pKi,Q9UKP6,agonists
UTreceptor,2154,urotensin-II{Sp:Mouse},Fullagonist,8.8,pKi,Q9UKP6,agonists
UTreceptor,2155,urotensin-II{Sp:Rat},Fullagonist,8.8,pKi,Q9UKP6,agonists
UTreceptor,2153,urotensin-II{Sp:Human},Fullagonist,8.7,pKi,Q9UKP6,agonists
UTreceptor,2153,urotensin-II{Sp:Human},Fullagonist,8.6,pKi,Q9UKP6,agonists
UTreceptor,2153,urotensin-II{Sp:Human},Fullagonist,8.2–9.0,pKi,Q9UKP6,agonists
UTreceptor,2155,urotensin-II{Sp:Rat},Fullagonist,8.6,pKi,Q9UKP6,agonists
UTreceptor,2154,urotensin-II{Sp:Mouse},Fullagonist,8.5,pKi,Q9UKP6,agonists
UTreceptor,2154,urotensin-II{Sp:Mouse},Fullagonist,8.4–8.6,pKi,Q9UKP6,agonists
UTreceptor,2155,urotensin-II{Sp:Rat},Fullagonist,8.5,pKi,Q9UKP6,agonists
UTreceptor,2151,AC-7954,Fullagonist,6.6,pKi,Q9UKP6,agonists
UTreceptor,9436,[3-iodo-Tyr6]U-II-(4-11)(human),Agonist,8.7,pEC50,Q9UKP6,agonists
UTreceptor,9441,Urolinin,Agonist,8.3,pEC50,Q9UKP6,agonists
UTreceptor,3501,FL104,Fullagonist,5.8–7.5,pEC50,Q9UKP6,agonists
UTreceptor,2156,"urotensinII-relatedpeptide{Sp:Human,Mouse,Rat}",Fullagonist,8.6,pIC50,Q9UKP6,agonists
UTreceptor,2161,4-Cl-cinnamoyl-c[DCys-4Pal-DTrp-Orn-Val-Cys]-His-amide,Inverseagonist,8.4,pKd,Q9UKP6,antagonists
UTreceptor,2166,tolyacetyl-c[DCys-Apa-DTrp-Orn-Val-Cys]-His-amide,Antagonist,7.7,pKd,Q9UKP6,antagonists
UTreceptor,2162,BIM23127,Antagonist,6.7,pKd,Q9UKP6,antagonists
UTreceptor,8872,compound1a[PMID:18573659],Antagonist,8.4,pKi,Q9UKP6,antagonists
UTreceptor,9437,JNJ-39319202,Antagonist,8.4,pKi,Q9UKP6,antagonists
UTreceptor,2165,SB-706375,Antagonist,8.0,pKi,Q9UKP6,antagonists
UTreceptor,2165,SB-706375,Antagonist,7.7,pKi,Q9UKP6,antagonists
UTreceptor,2165,SB-706375,Antagonist,7.7,pKi,Q9UKP6,antagonists
UTreceptor,9438,[Orn5]URP,Antagonist,7.2,pKi,Q9UKP6,antagonists
UTreceptor,2164,SB-436811,Antagonist,6.7,pKi,Q9UKP6,antagonists
UTreceptor,3531,SB-611812,Antagonist,6.6,pKi,Q9UKP6,antagonists
UTreceptor,9439,[Cha6]U-II-(4-11),Antagonist,6.4,pKi,Q9UKP6,antagonists
UTreceptor,11438,DS37001789,Antagonist,9.1,pIC50,Q9UKP6,antagonists
UTreceptor,11439,RCI-0879,Antagonist,9.0,pIC50,Q9UKP6,antagonists
UTreceptor,10886,SR101099,Antagonist,8.0,pIC50,Q9UKP6,antagonists
UTreceptor,3516,palosuran,Antagonist,7.1,pIC50,Q9UKP6,antagonists
UTreceptor,2163,S6716,Inverseagonist,6.4,pIC50,Q9UKP6,antagonists
V1Areceptor,2175,"[3H]AVP(human,mouse,rat)",Fullagonist,8.6–10.2,pKd,P37288,agonists
V1Areceptor,2171,F180,Fullagonist,7.9–8.3,pKd,P37288,agonists
V1Areceptor,2176,"[3H]OT(human,mouse,rat)",Fullagonist,6.9,pKd,P37288,agonists
